Year,StateAbbr,StateDesc,CityName,GeographicLevel,DataSource,Category,UniqueID,Measure,Data_Value_Unit,DataValueTypeID,Data_Value_Type,Data_Value,Low_Confidence_Limit,High_Confidence_Limit,Data_Value_Footnote_Symbol,Data_Value_Footnote,PopulationCount,GeoLocation,CategoryID,MeasureId,CityFIPS,TractFIPS,Short_Question_Text
2016,IA,Iowa,Cedar Rapids,City,BRFSS,Prevention,1912000,"Older adult men aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening",%,CrdPrv,Crude prevalence,44.8,43.4,46,,,"126,326","(41.966729258, -91.6781679349)",PREVENT,COREM,1912000,,Core preventive services for older men
2016,KS,Kansas,Topeka,City,BRFSS,Prevention,2071000,"Older adult women aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening, and Mammogram past 2 Years",%,CrdPrv,Crude prevalence,36.3,35.4,37.3,,,"127,473","(39.0359549911, -95.6954155341)",PREVENT,COREW,2071000,,Core preventive services for older women
2016,KS,Kansas,Lawrence,City,BRFSS,Prevention,2038900,"Older adult women aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening, and Mammogram past 2 Years",%,CrdPrv,Crude prevalence,36.6,35,38.2,,,"87,643","(38.9599302924, -95.2628259088)",PREVENT,COREW,2038900,,Core preventive services for older women
2016,KS,Kansas,Wichita,City,BRFSS,Prevention,2079000,"Older adult women aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening, and Mammogram past 2 Years",%,CrdPrv,Crude prevalence,31.3,30.9,31.8,,,"382,368","(37.690561478, -97.3429366807)",PREVENT,COREW,2079000,,Core preventive services for older women
2016,IA,Iowa,Des Moines,City,BRFSS,Prevention,1921000,"Older adult women aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening, and Mammogram past 2 Years",%,CrdPrv,Crude prevalence,33,32.2,33.7,,,"203,433","(41.5741349525, -93.6165066086)",PREVENT,COREW,1921000,,Core preventive services for older women
2016,IN,Indiana,South Bend,City,BRFSS,Prevention,1871000,"Older adult women aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening, and Mammogram past 2 Years",%,CrdPrv,Crude prevalence,26.2,25.2,27.1,,,"101,168","(41.6769914549, -86.2690372417)",PREVENT,COREW,1871000,,Core preventive services for older women
2016,IA,Iowa,Waterloo,City,BRFSS,Prevention,1982425,"Older adult men aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening",%,CrdPrv,Crude prevalence,51.9,50.1,53.5,,,"68,406","(42.4919736932, -92.3521759342)",PREVENT,COREM,1982425,,Core preventive services for older men
2016,KS,Kansas,Kansas City,City,BRFSS,Prevention,2036000,"Older adult women aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening, and Mammogram past 2 Years",%,CrdPrv,Crude prevalence,23.8,23.2,24.4,,,"145,786","(39.1234621409, -94.7441921112)",PREVENT,COREW,2036000,,Core preventive services for older women
2016,LA,Louisiana,New Orleans,City,BRFSS,Prevention,2255000,"Older adult women aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening, and Mammogram past 2 Years",%,CrdPrv,Crude prevalence,27.5,27.1,27.9,,,"343,829","(30.0687009935, -89.9316317895)",PREVENT,COREW,2255000,,Core preventive services for older women
2016,LA,Louisiana,Lake Charles,City,BRFSS,Prevention,2241155,"Older adult men aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening",%,CrdPrv,Crude prevalence,25.6,24.4,26.9,,,"71,993","(30.2030679966, -93.2148796496)",PREVENT,COREM,2241155,,Core preventive services for older men
2016,LA,Louisiana,Baton Rouge,City,BRFSS,Prevention,2205000,"Older adult men aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening",%,CrdPrv,Crude prevalence,26.7,25.9,27.6,,,"229,493","(30.4510891679, -91.1263551997)",PREVENT,COREM,2205000,,Core preventive services for older men
2016,LA,Louisiana,Lake Charles,City,BRFSS,Prevention,2241155,"Older adult women aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening, and Mammogram past 2 Years",%,CrdPrv,Crude prevalence,27.9,26.8,29.1,,,"71,993","(30.2030679966, -93.2148796496)",PREVENT,COREW,2241155,,Core preventive services for older women
2016,KY,Kentucky,Louisville,City,BRFSS,Prevention,2148006,"Older adult women aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening, and Mammogram past 2 Years",%,CrdPrv,Crude prevalence,36.4,36,36.8,,,"597,337","(38.1777689918, -85.6664099974)",PREVENT,COREW,2148006,,Core preventive services for older women
2016,KY,Kentucky,Lexington,City,BRFSS,Prevention,2146027,"Older adult men aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening",%,CrdPrv,Crude prevalence,42.6,41.7,43.5,,,"295,803","(38.0423254022, -84.4587259608)",PREVENT,COREM,2146027,,Core preventive services for older men
2016,LA,Louisiana,Baton Rouge,City,BRFSS,Prevention,2205000,"Older adult women aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening, and Mammogram past 2 Years",%,CrdPrv,Crude prevalence,29.2,28.5,30,,,"229,493","(30.4510891679, -91.1263551997)",PREVENT,COREW,2205000,,Core preventive services for older women
2016,KY,Kentucky,Lexington,City,BRFSS,Prevention,2146027,"Older adult women aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening, and Mammogram past 2 Years",%,CrdPrv,Crude prevalence,36.8,36,37.6,,,"295,803","(38.0423254022, -84.4587259608)",PREVENT,COREW,2146027,,Core preventive services for older women
2016,LA,Louisiana,Lafayette,City,BRFSS,Prevention,2240735,"Older adult men aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening",%,CrdPrv,Crude prevalence,30,28.7,31.3,,,"120,623","(30.2120582815, -92.0317532321)",PREVENT,COREM,2240735,,Core preventive services for older men
2016,LA,Louisiana,Lafayette,City,BRFSS,Prevention,2240735,"Older adult women aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening, and Mammogram past 2 Years",%,CrdPrv,Crude prevalence,28.9,27.8,29.9,,,"120,623","(30.2120582815, -92.0317532321)",PREVENT,COREW,2240735,,Core preventive services for older women
2016,LA,Louisiana,Kenner,City,BRFSS,Prevention,2239475,"Older adult men aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening",%,CrdPrv,Crude prevalence,29.9,28.6,31.4,,,"66,702","(30.0106937201, -90.2550320135)",PREVENT,COREM,2239475,,Core preventive services for older men
2016,LA,Louisiana,New Orleans,City,BRFSS,Prevention,2255000,"Older adult men aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening",%,CrdPrv,Crude prevalence,26.1,25.6,26.6,,,"343,829","(30.0687009935, -89.9316317895)",PREVENT,COREM,2255000,,Core preventive services for older men
2016,LA,Louisiana,Kenner,City,BRFSS,Prevention,2239475,"Older adult women aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening, and Mammogram past 2 Years",%,CrdPrv,Crude prevalence,29.6,28.4,30.7,,,"66,702","(30.0106937201, -90.2550320135)",PREVENT,COREW,2239475,,Core preventive services for older women
2016,KY,Kentucky,Louisville,City,BRFSS,Prevention,2148006,"Older adult men aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening",%,CrdPrv,Crude prevalence,43.1,42.6,43.5,,,"597,337","(38.1777689918, -85.6664099974)",PREVENT,COREM,2148006,,Core preventive services for older men
2016,MA,Massachusetts,Brockton,City,BRFSS,Prevention,2509000,"Older adult men aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening",%,CrdPrv,Crude prevalence,25.6,24.5,26.7,,,"93,810","(42.082071372, -71.0241656338)",PREVENT,COREM,2509000,,Core preventive services for older men
2016,MD,Maryland,Baltimore,City,BRFSS,Prevention,2404000,"Older adult men aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening",%,CrdPrv,Crude prevalence,34.9,34.4,35.4,,,"620,961","(39.3084523991, -76.6160492311)",PREVENT,COREM,2404000,,Core preventive services for older men
2016,MA,Massachusetts,Cambridge,City,BRFSS,Prevention,2511000,"Older adult women aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening, and Mammogram past 2 Years",%,CrdPrv,Crude prevalence,32.3,31.5,33.1,,,"105,162","(42.3758188051, -71.1183992378)",PREVENT,COREW,2511000,,Core preventive services for older women
2016,ME,Maine,Portland,City,BRFSS,Prevention,2360545,"Older adult women aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening, and Mammogram past 2 Years",%,CrdPrv,Crude prevalence,34.7,33.1,36.3,,,"66,194","(43.6779836271, -70.2752544531)",PREVENT,COREW,2360545,,Core preventive services for older women
2016,LA,Louisiana,Shreveport,City,BRFSS,Prevention,2270000,"Older adult men aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening",%,CrdPrv,Crude prevalence,27.2,26.3,28.1,,,"199,311","(32.4671618864, -93.7962236108)",PREVENT,COREM,2270000,,Core preventive services for older men
2016,MA,Massachusetts,Fall River,City,BRFSS,Prevention,2523000,"Older adult women aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening, and Mammogram past 2 Years",%,CrdPrv,Crude prevalence,22.9,22,24,,,"88,857","(41.7139907598, -71.0996396919)",PREVENT,COREW,2523000,,Core preventive services for older women
2016,MA,Massachusetts,Fall River,City,BRFSS,Prevention,2523000,"Older adult men aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening",%,CrdPrv,Crude prevalence,31.4,30.1,32.7,,,"88,857","(41.7139907598, -71.0996396919)",PREVENT,COREM,2523000,,Core preventive services for older men
2016,ME,Maine,Portland,City,BRFSS,Prevention,2360545,"Older adult men aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening",%,CrdPrv,Crude prevalence,43.1,41.6,44.6,,,"66,194","(43.6779836271, -70.2752544531)",PREVENT,COREM,2360545,,Core preventive services for older men
2016,MD,Maryland,Baltimore,City,BRFSS,Prevention,2404000,"Older adult women aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening, and Mammogram past 2 Years",%,CrdPrv,Crude prevalence,32.8,32.4,33.2,,,"620,961","(39.3084523991, -76.6160492311)",PREVENT,COREW,2404000,,Core preventive services for older women
2016,MA,Massachusetts,Cambridge,City,BRFSS,Prevention,2511000,"Older adult men aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening",%,CrdPrv,Crude prevalence,34.6,33.7,35.5,,,"105,162","(42.3758188051, -71.1183992378)",PREVENT,COREM,2511000,,Core preventive services for older men
2016,MA,Massachusetts,Brockton,City,BRFSS,Prevention,2509000,"Older adult women aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening, and Mammogram past 2 Years",%,CrdPrv,Crude prevalence,26.4,25.5,27.4,,,"93,810","(42.082071372, -71.0241656338)",PREVENT,COREW,2509000,,Core preventive services for older women
2016,MA,Massachusetts,Boston,City,BRFSS,Prevention,2507000,"Older adult men aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening",%,CrdPrv,Crude prevalence,27.2,26.9,27.6,,,"617,594","(42.3155796777, -71.0916505804)",PREVENT,COREM,2507000,,Core preventive services for older men
2016,MA,Massachusetts,Boston,City,BRFSS,Prevention,2507000,"Older adult women aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening, and Mammogram past 2 Years",%,CrdPrv,Crude prevalence,28,27.6,28.4,,,"617,594","(42.3155796777, -71.0916505804)",PREVENT,COREW,2507000,,Core preventive services for older women
2016,LA,Louisiana,Shreveport,City,BRFSS,Prevention,2270000,"Older adult women aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening, and Mammogram past 2 Years",%,CrdPrv,Crude prevalence,28.5,27.7,29.2,,,"199,311","(32.4671618864, -93.7962236108)",PREVENT,COREW,2270000,,Core preventive services for older women
2016,MI,Michigan,Detroit,City,BRFSS,Prevention,2622000,"Older adult women aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening, and Mammogram past 2 Years",%,CrdPrv,Crude prevalence,21.5,21.2,21.8,,,"713,777","(42.3847015631, -83.1053178776)",PREVENT,COREW,2622000,,Core preventive services for older women
2016,MA,Massachusetts,Newton,City,BRFSS,Prevention,2545560,"Older adult men aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening",%,CrdPrv,Crude prevalence,37.6,36.6,38.6,,,"85,146","(42.3316567616, -71.2084466944)",PREVENT,COREM,2545560,,Core preventive services for older men
2016,MA,Massachusetts,New Bedford,City,BRFSS,Prevention,2545000,"Older adult women aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening, and Mammogram past 2 Years",%,CrdPrv,Crude prevalence,22.7,21.7,23.6,,,"95,072","(41.6712667258, -70.9441204537)",PREVENT,COREW,2545000,,Core preventive services for older women
2016,MA,Massachusetts,Newton,City,BRFSS,Prevention,2545560,"Older adult women aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening, and Mammogram past 2 Years",%,CrdPrv,Crude prevalence,34.7,33.8,35.6,,,"85,146","(42.3316567616, -71.2084466944)",PREVENT,COREW,2545560,,Core preventive services for older women
